salesheader_key,sales_order_id,customer_key,territory_key,salesperson_key,shipmethod_key,order_date_key,ship_date_key,due_date_key,subtotal,tax_amount,freight,total_due,days_to_ship,online_order_flag,order_number
3637,47295,6891,4,,1,20120725,20120801,20120806,1000.4375,80.035,25.0109,1105.4834,7,true,SO47295
3638,47296,10098,4,,1,20120725,20120801,20120806,1000.4375,80.035,25.0109,1105.4834,7,true,SO47296
3639,47297,3114,1,,1,20120725,20120801,20120806,2181.5625,174.525,54.5391,2410.6266,7,true,SO47297
3640,47298,6958,1,,1,20120725,20120801,20120806,2181.5625,174.525,54.5391,2410.6266,7,true,SO47298
3641,47299,4595,1,,1,20120725,20120801,20120806,2443.35,195.468,61.0838,2699.9018,7,true,SO47299
3642,47300,12907,10,,1,20120725,20120801,20120806,782.99,62.6392,19.5748,865.204,7,true,SO47300
3643,47301,15541,1,,1,20120725,20120801,20120806,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47301
3644,47302,9736,9,,1,20120725,20120801,20120806,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47302
3645,47303,17053,9,,1,20120725,20120801,20120806,782.99,62.6392,19.5748,865.204,7,true,SO47303
3646,47304,3540,10,,1,20120726,20120802,20120807,2181.5625,174.525,54.5391,2410.6266,7,true,SO47304
3647,47305,3334,6,,1,20120726,20120802,20120807,2443.35,195.468,61.0838,2699.9018,7,true,SO47305
3648,47306,11938,6,,1,20120726,20120802,20120807,2443.35,195.468,61.0838,2699.9018,7,true,SO47306
3649,47307,14579,10,,1,20120726,20120802,20120807,782.99,62.6392,19.5748,865.204,7,true,SO47307
3650,47308,14032,10,,1,20120726,20120802,20120807,782.99,62.6392,19.5748,865.204,7,true,SO47308
3651,47309,13105,4,,1,20120726,20120802,20120807,2181.5625,174.525,54.5391,2410.6266,7,true,SO47309
3652,47310,11125,4,,1,20120726,20120802,20120807,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47310
3653,47311,10590,1,,1,20120726,20120802,20120807,782.99,62.6392,19.5748,865.204,7,true,SO47311
3654,47312,5551,4,,1,20120726,20120802,20120807,782.99,62.6392,19.5748,865.204,7,true,SO47312
3655,47313,4820,9,,1,20120726,20120802,20120807,2181.5625,174.525,54.5391,2410.6266,7,true,SO47313
3656,47314,15833,9,,1,20120726,20120802,20120807,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47314
3657,47315,11185,7,,1,20120727,20120803,20120808,2181.5625,174.525,54.5391,2410.6266,7,true,SO47315
3658,47316,7025,1,,1,20120727,20120803,20120808,2443.35,195.468,61.0838,2699.9018,7,true,SO47316
3659,47317,4507,7,,1,20120727,20120803,20120808,2181.5625,174.525,54.5391,2410.6266,7,true,SO47317
3660,47318,8239,4,,1,20120727,20120803,20120808,2181.5625,174.525,54.5391,2410.6266,7,true,SO47318
3661,47319,13842,4,,1,20120727,20120803,20120808,2443.35,195.468,61.0838,2699.9018,7,true,SO47319
3662,47320,16473,4,,1,20120727,20120803,20120808,2181.5625,174.525,54.5391,2410.6266,7,true,SO47320
3663,47321,2123,1,,1,20120727,20120803,20120808,2181.5625,174.525,54.5391,2410.6266,7,true,SO47321
3664,47322,1056,1,,1,20120727,20120803,20120808,782.99,62.6392,19.5748,865.204,7,true,SO47322
3665,47323,2472,7,,1,20120728,20120804,20120809,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47323
3666,47324,16466,4,,1,20120728,20120804,20120809,2181.5625,174.525,54.5391,2410.6266,7,true,SO47324
3667,47325,6688,4,,1,20120728,20120804,20120809,2181.5625,174.525,54.5391,2410.6266,7,true,SO47325
3668,47326,8906,4,,1,20120728,20120804,20120809,2181.5625,174.525,54.5391,2410.6266,7,true,SO47326
3669,47327,11846,1,,1,20120728,20120804,20120809,2181.5625,174.525,54.5391,2410.6266,7,true,SO47327
3670,47328,2776,9,,1,20120728,20120804,20120809,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47328
3671,47329,3973,1,,1,20120729,20120805,20120810,2181.5625,174.525,54.5391,2410.6266,7,true,SO47329
3672,47330,13666,10,,1,20120729,20120805,20120810,2443.35,195.468,61.0838,2699.9018,7,true,SO47330
3673,47331,4372,10,,1,20120729,20120805,20120810,782.99,62.6392,19.5748,865.204,7,true,SO47331
3674,47332,2134,6,,1,20120729,20120805,20120810,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47332
3675,47333,7087,9,,1,20120729,20120805,20120810,2443.35,195.468,61.0838,2699.9018,7,true,SO47333
3676,47334,8147,9,,1,20120729,20120805,20120810,2443.35,195.468,61.0838,2699.9018,7,true,SO47334
3677,47335,4130,9,,1,20120729,20120805,20120810,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47335
3678,47336,9142,9,,1,20120729,20120805,20120810,782.99,62.6392,19.5748,865.204,7,true,SO47336
3679,47337,8554,7,,1,20120730,20120806,20120811,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47337
3680,47338,9094,10,,1,20120730,20120806,20120811,2181.5625,174.525,54.5391,2410.6266,7,true,SO47338
3681,47339,17612,8,,1,20120730,20120806,20120811,2181.5625,174.525,54.5391,2410.6266,7,true,SO47339
3682,47340,1543,4,,1,20120730,20120806,20120811,2443.35,195.468,61.0838,2699.9018,7,true,SO47340
3683,47341,11256,6,,1,20120730,20120806,20120811,2443.35,195.468,61.0838,2699.9018,7,true,SO47341
3684,47342,8312,1,,1,20120730,20120806,20120811,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47342
3685,47343,16132,9,,1,20120730,20120806,20120811,2181.5625,174.525,54.5391,2410.6266,7,true,SO47343
3686,47344,19038,9,,1,20120730,20120806,20120811,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47344
3687,47345,11094,9,,1,20120730,20120806,20120811,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47345
3688,47346,9663,9,,1,20120730,20120806,20120811,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47346
3689,47347,18743,9,,1,20120730,20120806,20120811,782.99,62.6392,19.5748,865.204,7,true,SO47347
3690,47348,4527,9,,1,20120730,20120806,20120811,782.99,62.6392,19.5748,865.204,7,true,SO47348
3691,47349,16419,1,10,5,20120731,20120807,20120812,1561.6364,154.0815,48.1505,1763.8684,7,false,SO47349
3692,47350,4682,4,3,5,20120731,20120807,20120812,5717.1308,552.8152,172.7547,6442.7007,7,false,SO47350
3693,47351,1754,2,2,5,20120731,20120807,20120812,11056.6441,1068.5479,333.9212,12459.1132,7,false,SO47351
3694,47352,1560,3,8,5,20120731,20120807,20120812,34982.3068,3362.2334,1050.6979,39395.2381,7,false,SO47352
3695,47353,17066,10,9,5,20120731,20120807,20120812,38818.229,3740.1306,1168.7908,43727.1504,7,false,SO47353
3696,47354,3777,6,16,5,20120731,20120807,20120812,51710.6749,4963.7168,1551.1615,58225.5532,7,false,SO47354
3697,47355,8678,4,3,5,20120731,20120807,20120812,129261.254,12556.6486,3923.9527,145741.8553,7,false,SO47355
3698,47356,8072,7,17,5,20120731,20120807,20120812,635.025,61.403,19.1884,715.6164,7,false,SO47356
3699,47357,15791,6,5,5,20120731,20120807,20120812,8057.6592,767.5873,239.871,9065.1175,7,false,SO47357
3700,47358,9174,6,5,5,20120731,20120807,20120812,2443.283,239.8606,74.9565,2758.1001,7,false,SO47358
3701,47359,8490,6,16,5,20120731,20120807,20120812,50212.8485,4825.5893,1507.9966,56546.4344,7,false,SO47359
3702,47360,3453,4,8,5,20120731,20120807,20120812,784.056,76.1074,23.7836,883.947,7,false,SO47360
3703,47361,9172,6,5,5,20120731,20120807,20120812,231.1724,22.4629,7.0197,260.655,7,false,SO47361
3704,47362,5761,6,16,5,20120731,20120807,20120812,16422.5436,1578.0849,493.1515,18493.78,7,false,SO47362
3705,47363,289,4,4,5,20120731,20120807,20120812,214.236,21.138,6.6056,241.9796,7,false,SO47363
3706,47364,885,3,2,5,20120731,20120807,20120812,183.9382,18.1486,5.6714,207.7582,7,false,SO47364
3707,47365,3896,6,16,5,20120731,20120807,20120812,89333.293,8678.5256,2712.0392,100723.8578,7,false,SO47365
3708,47366,2392,6,16,5,20120731,20120807,20120812,96577.143,9280.1197,2900.0374,108757.3001,7,false,SO47366
3709,47367,16946,1,7,5,20120731,20120807,20120812,26523.0027,2556.2752,798.836,29878.1139,7,false,SO47367
3710,47368,3562,1,7,5,20120731,20120807,20120812,6700.1106,645.2179,201.6306,7546.9591,7,false,SO47368
3711,47369,9768,4,8,5,20120731,20120807,20120812,140078.3959,13697.6373,4280.5117,158056.5449,7,false,SO47369
3712,47370,2772,4,4,5,20120731,20120807,20120812,149.031,14.7044,4.5951,168.3305,7,false,SO47370
3713,47371,16950,4,3,5,20120731,20120807,20120812,881.0367,85.2878,26.6524,992.9769,7,false,SO47371
3714,47372,9764,4,3,5,20120731,20120807,20120812,11476.4056,1117.4891,349.2153,12943.11,7,false,SO47372
3715,47373,6533,4,8,5,20120731,20120807,20120812,1674.6854,165.2356,51.6361,1891.5571,7,false,SO47373
3716,47374,5874,4,8,5,20120731,20120807,20120812,28923.1085,2768.8683,865.2714,32557.2482,7,false,SO47374
3717,47375,7802,4,4,5,20120731,20120807,20120812,469.794,45.1002,14.0938,528.988,7,false,SO47375
3718,47376,8491,7,17,5,20120731,20120807,20120812,817.503,80.6603,25.2063,923.3696,7,false,SO47376
3719,47377,15854,7,17,5,20120731,20120807,20120812,72301.9511,7043.8365,2201.1989,81546.9865,7,false,SO47377
3720,47378,17073,3,4,5,20120731,20120807,20120812,39477.7558,3778.7432,1180.8572,44437.3562,7,false,SO47378
3721,47379,1529,6,1,5,20120731,20120807,20120812,53.994,4.6795,1.4623,60.1358,7,false,SO47379
3722,47380,106,6,16,5,20120731,20120807,20120812,44017.9573,4227.5104,1321.097,49566.5647,7,false,SO47380
3723,47381,8711,6,5,5,20120731,20120807,20120812,602.7,59.4664,18.5833,680.7497,7,false,SO47381
3724,47382,4676,1,7,5,20120731,20120807,20120812,65.6018,6.4727,2.0227,74.0972,7,false,SO47382
3725,47383,9888,6,16,5,20120731,20120807,20120812,4493.5622,430.8382,134.6369,5059.0373,7,false,SO47383
3726,47384,2629,3,4,5,20120731,20120807,20120812,44013.7502,4223.1093,1319.7216,49556.5811,7,false,SO47384
3727,47385,7822,1,7,5,20120731,20120807,20120812,3147.5673,310.56,97.05,3555.1773,7,false,SO47385
3728,47386,7945,4,8,5,20120731,20120807,20120812,3613.6431,353.6638,110.5199,4077.8268,7,false,SO47386
3729,47387,3372,1,8,5,20120731,20120807,20120812,39972.1321,3875.0458,1210.9518,45058.1297,7,false,SO47387
3730,47388,2398,10,9,5,20120731,20120807,20120812,202.332,19.9634,6.2386,228.534,7,false,SO47388
3731,47389,1420,6,5,5,20120731,20120807,20120812,4356.8575,429.8766,134.3364,4921.0705,7,false,SO47389
3732,47390,4184,6,16,5,20120731,20120807,20120812,780.8182,77.0407,24.0752,881.9341,7,false,SO47390
3733,47391,16109,7,17,5,20120731,20120807,20120812,74487.755,7185.7506,2245.5471,83919.0527,7,false,SO47391
3734,47392,3894,5,6,5,20120731,20120807,20120812,324.4527,32.0127,10.004,366.4694,7,false,SO47392
3735,47393,4004,3,4,5,20120731,20120807,20120812,20.52,2.0246,0.6327,23.1773,7,false,SO47393
3736,47394,7943,3,2,5,20120731,20120807,20120812,32887.0262,3151.4856,984.8393,37023.3511,7,false,SO47394
3737,47395,3458,2,2,5,20120731,20120807,20120812,146154.5653,14380.3298,4493.8531,165028.7482,7,false,SO47395
3738,47396,15727,6,16,5,20120731,20120807,20120812,19717.9571,1894.0511,591.891,22203.8992,7,false,SO47396
3739,47397,1530,6,5,5,20120731,20120807,20120812,7951.1594,754.044,235.6388,8940.8422,7,false,SO47397
3740,47398,16775,6,16,5,20120731,20120807,20120812,60281.31,5792.1284,1810.0401,67883.4785,7,false,SO47398
3741,47399,5981,6,5,5,20120731,20120807,20120812,26509.1108,2560.9873,800.3085,29870.4066,7,false,SO47399
3742,47400,5281,4,3,5,20120731,20120807,20120812,103226.8852,9956.7327,3111.479,116295.0969,7,false,SO47400
3743,47401,6343,6,1,5,20120731,20120807,20120812,469.794,45.1002,14.0938,528.988,7,false,SO47401
3744,47402,9955,10,9,5,20120731,20120807,20120812,9680.119,930.3036,290.7199,10901.1425,7,false,SO47402
3745,47403,1357,1,7,5,20120731,20120807,20120812,54801.3542,5271.1576,1647.2368,61719.7486,7,false,SO47403
3746,47404,16947,4,4,5,20120731,20120807,20120812,4868.6565,470.0498,146.8906,5485.5969,7,false,SO47404
3747,47405,6539,4,3,5,20120731,20120807,20120812,780.8182,77.0407,24.0752,881.9341,7,false,SO47405
3748,47406,6446,5,6,5,20120731,20120807,20120812,4709.2037,464.6414,145.2004,5319.0455,7,false,SO47406
3749,47407,1064,4,4,5,20120731,20120807,20120812,2521.6976,241.747,75.5459,2838.9905,7,false,SO47407
3750,47408,1525,4,3,5,20120731,20120807,20120812,1263.0383,120.9287,37.7902,1421.7572,7,false,SO47408
3751,47409,2,3,4,5,20120731,20120807,20120812,61492.5041,5942.3012,1856.9691,69291.7744,7,false,SO47409
3752,47410,6609,7,17,5,20120731,20120807,20120812,15445.5784,1468.3068,458.8459,17372.7311,7,false,SO47410
3753,47411,4671,6,16,5,20120731,20120807,20120812,37479.6554,3607.1944,1127.2482,42214.098,7,false,SO47411
3754,47412,3993,6,16,5,20120731,20120807,20120812,202.332,19.9634,6.2386,228.534,7,false,SO47412
3755,47413,2403,6,5,5,20120731,20120807,20120812,39367.0149,3783.9808,1182.494,44333.4897,7,false,SO47413
3756,47414,7489,5,6,5,20120731,20120807,20120812,684.03,66.2382,20.6994,770.9676,7,false,SO47414
3757,47415,6918,6,16,5,20120731,20120807,20120812,2779.8855,266.7193,83.3498,3129.9546,7,false,SO47415
3758,47416,3560,5,2,5,20120731,20120807,20120812,103299.6849,10029.8859,3134.3394,116463.9102,7,false,SO47416
3759,47417,2126,4,3,5,20120731,20120807,20120812,49342.2867,4774.8745,1492.1483,55609.3095,7,false,SO47417
3760,47418,4423,4,4,5,20120731,20120807,20120812,91.176,7.9019,2.4694,101.5473,7,false,SO47418
3761,47419,2790,3,4,5,20120731,20120807,20120812,12931.2387,1247.0682,389.7088,14568.0157,7,false,SO47419
3762,47420,1565,4,3,5,20120731,20120807,20120812,491.406,48.4854,15.1517,555.0431,7,false,SO47420
3763,47421,4078,2,2,5,20120731,20120807,20120812,9146.6459,883.3449,276.0453,10306.0361,7,false,SO47421
3764,47422,8636,4,4,5,20120731,20120807,20120812,62505.2769,6031.4923,1884.8413,70421.6105,7,false,SO47422
3765,47423,1527,4,4,5,20120731,20120807,20120812,4262.9036,411.9901,128.7469,4803.6406,7,false,SO47423
3766,47424,3350,5,6,5,20120731,20120807,20120812,12625.0615,1214.0367,379.3865,14218.4847,7,false,SO47424
3767,47425,9422,4,3,5,20120731,20120807,20120812,3934.0566,372.3534,116.3604,4422.7704,7,false,SO47425
3768,47426,7464,3,3,5,20120731,20120807,20120812,1308.9375,125.658,39.2681,1473.8636,7,false,SO47426
3769,47427,6447,4,8,5,20120731,20120807,20120812,34385.2153,3318.9338,1037.1668,38741.3159,7,false,SO47427
3770,47428,8830,3,4,5,20120731,20120807,20120812,2685.8932,261.2498,81.6406,3028.7836,7,false,SO47428
3771,47429,3080,3,4,5,20120731,20120807,20120812,1259.7431,122.4106,38.2533,1420.407,7,false,SO47429
3772,47430,1562,2,2,5,20120731,20120807,20120812,469.794,45.1002,14.0938,528.988,7,false,SO47430
3773,47431,1491,4,3,5,20120731,20120807,20120812,288.117,27.1317,8.4787,323.7274,7,false,SO47431
3774,47432,2872,2,2,5,20120731,20120807,20120812,7200.2181,688.5422,215.1694,8103.9297,7,false,SO47432
3775,47433,4428,4,3,5,20120731,20120807,20120812,91.176,7.9019,2.4694,101.5473,7,false,SO47433
3776,47434,8075,4,3,5,20120731,20120807,20120812,37284.7428,3576.1231,1117.5385,41978.4044,7,false,SO47434
3777,47435,3459,4,4,5,20120731,20120807,20120812,47871.2182,4585.2116,1432.8786,53889.3084,7,false,SO47435
3778,47436,5880,4,8,5,20120731,20120807,20120812,17147.1425,1657.6494,518.0154,19322.8073,7,false,SO47436
3779,47437,4896,4,3,5,20120731,20120807,20120812,214.236,21.138,6.6056,241.9796,7,false,SO47437
3780,47438,8673,4,4,5,20120731,20120807,20120812,56590.5553,5464.7665,1707.7395,63763.0613,7,false,SO47438
3781,47439,2304,4,4,5,20120731,20120807,20120812,59292.4303,5688.9705,1777.8033,66759.2041,7,false,SO47439
3782,47440,2302,3,4,5,20120731,20120807,20120812,8610.1714,819.4613,256.0817,9685.7144,7,false,SO47440
3783,47441,1745,4,8,5,20120731,20120807,20120812,112287.2527,11080.9205,3462.7876,126830.9608,7,false,SO47441
3784,47442,7922,1,7,5,20120731,20120807,20120812,245.25,23.7661,7.4269,276.443,7,false,SO47442
3785,47443,5873,1,10,5,20120731,20120807,20120812,7619.5865,723.8207,226.194,8569.6012,7,false,SO47443
3786,47444,1526,1,3,5,20120731,20120807,20120812,9020.689,869.303,271.6572,10161.6492,7,false,SO47444
3787,47445,9420,10,9,5,20120731,20120807,20120812,1116.925,107.2016,33.5005,1257.6271,7,false,SO47445
3788,47446,6451,2,2,5,20120731,20120807,20120812,379.467,37.4407,11.7002,428.6079,7,false,SO47446
3789,47447,1171,10,9,5,20120731,20120807,20120812,56817.8354,5461.7709,1706.8034,63986.4097,7,false,SO47447
3790,47448,15613,1,10,5,20120731,20120807,20120812,2112.5395,205.123,64.1009,2381.7634,7,false,SO47448
3791,47449,9334,5,6,5,20120731,20120807,20120812,10719.3352,1029.3193,321.6623,12070.3168,7,false,SO47449
3792,47450,9071,2,2,5,20120731,20120807,20120812,65150.7457,6339.1652,1980.9891,73470.9,7,false,SO47450
3793,47451,16130,10,9,5,20120731,20120807,20120812,101725.1038,9926.0363,3101.8863,114753.0264,7,false,SO47451
3794,47452,198,1,7,5,20120731,20120807,20120812,6066.4671,583.9512,182.4847,6832.903,7,false,SO47452
3795,47453,3,2,2,5,20120731,20120807,20120812,2269.2651,223.9008,69.969,2563.1349,7,false,SO47453
3796,47454,4,5,6,5,20120731,20120807,20120812,27429.5294,2630.2799,821.9625,30881.7718,7,false,SO47454
3797,47455,3778,5,6,5,20120731,20120807,20120812,112722.8945,10871.8672,3397.4585,126992.2202,7,false,SO47455
3798,47456,16049,4,4,5,20120731,20120807,20120812,48267.602,4654.3557,1454.4862,54376.4439,7,false,SO47456
3799,47457,3084,5,6,5,20120731,20120807,20120812,4950.8203,476.2773,148.8367,5575.9343,7,false,SO47457
3800,47458,3992,4,3,5,20120731,20120807,20120812,55601.855,5364.6231,1676.4447,62642.9228,7,false,SO47458
3801,47459,1775,3,2,5,20120731,20120807,20120812,6423.515,617.2154,192.8798,7233.6102,7,false,SO47459
3802,47460,14702,7,,1,20120731,20120807,20120812,782.99,62.6392,19.5748,865.204,7,true,SO47460
3803,47461,3598,4,,1,20120731,20120807,20120812,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47461
3804,47462,3496,8,,1,20120801,20120808,20120813,2181.5625,174.525,54.5391,2410.6266,7,true,SO47462
3805,47463,13497,7,,1,20120801,20120808,20120813,2181.5625,174.525,54.5391,2410.6266,7,true,SO47463
3806,47464,18050,10,,1,20120801,20120808,20120813,2443.35,195.468,61.0838,2699.9018,7,true,SO47464
3807,47465,11407,4,,1,20120801,20120808,20120813,782.99,62.6392,19.5748,865.204,7,true,SO47465
3808,47466,16108,9,,1,20120801,20120808,20120813,1000.4375,80.035,25.0109,1105.4834,7,true,SO47466
3809,47467,14811,4,,1,20120801,20120808,20120813,2181.5625,174.525,54.5391,2410.6266,7,true,SO47467
3810,47468,4724,9,,1,20120801,20120808,20120813,782.99,62.6392,19.5748,865.204,7,true,SO47468
3811,47469,8669,10,,1,20120802,20120809,20120814,1000.4375,80.035,25.0109,1105.4834,7,true,SO47469
3812,47470,19091,7,,1,20120802,20120809,20120814,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47470
3813,47471,328,7,,1,20120802,20120809,20120814,2443.35,195.468,61.0838,2699.9018,7,true,SO47471
3814,47472,5483,1,,1,20120802,20120809,20120814,2181.5625,174.525,54.5391,2410.6266,7,true,SO47472
3815,47473,10658,9,,1,20120802,20120809,20120814,2443.35,195.468,61.0838,2699.9018,7,true,SO47473
3816,47474,6279,9,,1,20120802,20120809,20120814,2181.5625,174.525,54.5391,2410.6266,7,true,SO47474
3817,47475,14047,9,,1,20120802,20120809,20120814,2443.35,195.468,61.0838,2699.9018,7,true,SO47475
3818,47476,5253,9,,1,20120802,20120809,20120814,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47476
3819,47477,15624,7,,1,20120803,20120810,20120815,2071.4196,165.7136,51.7855,2288.9187,7,true,SO47477
3820,47478,14977,10,,1,20120803,20120810,20120815,782.99,62.6392,19.5748,865.204,7,true,SO47478
3821,47479,16288,10,,1,20120803,20120810,20120815,782.99,62.6392,19.5748,865.204,7,true,SO47479
3822,47480,6329,9,,1,20120803,20120810,20120815,2181.5625,174.525,54.5391,2410.6266,7,true,SO47480
3823,47481,17027,9,,1,20120803,20120810,20120815,2181.5625,174.525,54.5391,2410.6266,7,true,SO47481
3824,47482,9251,9,,1,20120803,20120810,20120815,2443.35,195.468,61.0838,2699.9018,7,true,SO47482
3825,47483,12606,7,,1,20120804,20120811,20120816,2181.5625,174.525,54.5391,2410.6266,7,true,SO47483
3826,47484,9091,10,,1,20120804,20120811,20120816,2181.5625,174.525,54.5391,2410.6266,7,true,SO47484
3827,47485,12067,7,,1,20120804,20120811,20120816,2181.5625,174.525,54.5391,2410.6266,7,true,SO47485
3828,47486,1718,7,,1,20120804,20120811,20120816,2181.5625,174.525,54.5391,2410.6266,7,true,SO47486
3829,47487,366,10,,1,20120805,20120812,20120817,2181.5625,174.525,54.5391,2410.6266,7,true,SO47487
3830,47488,17736,4,,1,20120805,20120812,20120817,2181.5625,174.525,54.5391,2410.6266,7,true,SO47488
3831,47489,3924,9,,1,20120805,20120812,20120817,2443.35,195.468,61.0838,2699.9018,7,true,SO47489
3832,47490,5209,9,,1,20120805,20120812,20120817,2181.5625,174.525,54.5391,2410.6266,7,true,SO47490
3833,47491,7408,8,,1,20120806,20120813,20120818,2443.35,195.468,61.0838,2699.9018,7,true,SO47491
3834,47492,11112,7,,1,20120806,20120813,20120818,782.99,62.6392,19.5748,865.204,7,true,SO47492
3835,47493,7046,7,,1,20120807,20120814,20120819,2049.0982,163.9279,51.2275,2264.2536,7,true,SO47493
3836,47494,6748,8,,1,20120807,20120814,20120819,2181.5625,174.525,54.5391,2410.6266,7,true,SO47494
3837,47495,12231,8,,1,20120807,20120814,20120819,2443.35,195.468,61.0838,2699.9018,7,true,SO47495
3838,47496,5647,10,,1,20120807,20120814,20120819,2181.5625,174.525,54.5391,2410.6266,7,true,SO47496
3839,47497,10229,7,,1,20120807,20120814,20120819,2443.35,195.468,61.0838,2699.9018,7,true,SO47497
